Annotation Cluster 1	Enrichment Score: 68.76479813108197
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-389957~Prefoldin mediated transfer of substrate  to CCT/TriC	22	0.8029197080291971	1.3045254345011356E-10	P50990, P50991, P60709, Q13509, Q99471, P68371, O60925, Q99832, Q9BUF5, P17987, P0DPH8, P68366, Q9BVA1, P78371, Q71U36, O15212, P49368, P48643, P40227, P61758, Q9UHV9, Q9BQE3	2077	28	11153	4.219100350780659	2.517733660445387E-7	9.193571584020777E-10	6.48453883865163E-10
REACTOME_PATHWAY	R-HSA-389958~Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	23	0.8394160583941607	7.320783608174353E-10	P50990, P50991, P60709, P68363, Q13509, Q99471, P68371, O60925, Q99832, Q9BUF5, P17987, P0DPH8, P68366, Q9BVA1, P78371, Q71U36, O15212, P49368, P48643, P40227, P61758, Q9UHV9, Q9BQE3	2077	32	11153	3.8595179345209436	1.4129103103055485E-6	4.680938128273072E-9	3.301624925275983E-9
GOTERM_BP_DIRECT	GO:1904874~positive regulation of telomerase RNA localization to Cajal body	13	0.4744525547445255	1.2613238244614891E-8	P50990, P50991, Q9Y265, O60832, Q99832, P17987, Q9NX24, P78371, Q9NPE3, Q9Y230, P49368, P48643, P40227	2654	15	19416	6.340316503391108	7.164062729525522E-5	1.2352274694726307E-6	1.183252229119821E-6
GOTERM_BP_DIRECT	GO:1904871~positive regulation of protein localization to Cajal body	10	0.36496350364963503	6.949101938840424E-7	P50990, O60832, Q99832, P17987, Q4G0J3, P50991, P78371, P49368, P48643, P40227	2654	11	19416	6.650681646913749	0.00393931174651474	4.643635177954542E-5	4.448242782262441E-5
REACTOME_PATHWAY	R-HSA-389960~Formation of tubulin folding intermediates by CCT/TriC	17	0.6204379562043796	7.274479488376904E-7	P50990, P50991, P68363, Q13509, P68371, Q99832, Q9BUF5, P17987, P0DPH8, P68366, Q9BVA1, P78371, Q71U36, P49368, P48643, P40227, Q9BQE3	2077	25	11153	3.6514395763119887	0.0014029899400994639	3.796491862717784E-6	2.6777948819376604E-6
GOTERM_BP_DIRECT	GO:1904851~positive regulation of establishment of protein localization to telomere	9	0.3284671532846715	4.186097667510162E-6	P50990, O60832, Q99832, P17987, P50991, P78371, P49368, P48643, P40227	2654	10	19416	6.584174830444611	0.023496636784314684	2.354161856579972E-4	2.2551046939527515E-4
GOTERM_BP_DIRECT	GO:0032212~positive regulation of telomere maintenance via telomerase	18	0.656934306569343	4.871945171247099E-6	P50990, P50991, Q14103, P07900, P28482, P35222, O95453, O60832, Q99832, P17987, P13010, P78371, Q15185, P49368, P48643, P09651, P40227, Q96GD4	2654	39	19416	3.376499913048519	0.02729333394366562	2.686664909969274E-4	2.5736168618209195E-4
GOTERM_BP_DIRECT	GO:0051086~chaperone mediated protein folding independent of cofactor	8	0.291970802919708	6.222943545297986E-6	P50990, Q99832, P17987, P50991, P78371, P49368, P48643, P40227	2654	8	19416	7.315749811605125	0.03472903983136921	3.3663161273611965E-4	3.2246700790444137E-4
REACTOME_PATHWAY	R-HSA-390450~Folding of actin by CCT/TriC	9	0.3284671532846715	4.4747333811612294E-5	P50990, Q99832, P17987, P50991, P60709, P78371, P49368, P48643, P40227	2077	10	11153	4.832787674530573	0.08273997514563836	1.9818142566564986E-4	1.3978410241150446E-4
GOTERM_CC_DIRECT	GO:0005832~chaperonin-containing T-complex	8	0.291970802919708	1.3492433663660376E-4	P50990, Q99832, P17987, P50991, P78371, P49368, P48643, P40227	2712	11	20666	5.541968356127647	0.14604102458248136	0.0010738875773117443	8.517672408079476E-4
REACTOME_PATHWAY	R-HSA-6814122~Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding	16	0.583941605839416	0.0021696778891895307	P50990, Q9UBI6, P50991, P29992, Q9HAV0, P19784, Q99832, P17987, P68400, P67870, P78371, P62879, P49368, P48643, P40227, P62873	2077	38	11153	2.2609532980259988	0.9848843953352813	0.007890109235451947	0.005565162495435294
GOTERM_CC_DIRECT	GO:0002199~zona pellucida receptor complex	5	0.18248175182481752	0.013332566142883666	P50990, P17987, P50991, P78371, P49368	2712	8	20666	4.7626290560471976	0.9999998487034542	0.06022819454507293	0.04777073892122024
GOTERM_BP_DIRECT	GO:0090666~scaRNA localization to Cajal body	4	0.145985401459854	0.020552659410744235	O60832, P17987, P50991, P78371	2654	5	19416	5.8525998492841	1.0	0.29473010537239486	0.2823286097414085
GOTERM_BP_DIRECT	GO:0007339~binding of sperm to zona pellucida	11	0.40145985401459855	0.028069730795902418	P50990, Q99832, P17987, P50991, P45880, P78371, P04075, P49368, P48643, Q14157, P16435, P13861	2654	38	19416	2.1177170507277996	1.0	0.3599008372928346	0.3447571224842101
REACTOME_PATHWAY	R-HSA-390471~Association of TriC/CCT with target proteins during biosynthesis	10	0.36496350364963503	0.26652849822890096	P50990, Q99832, P17987, P50991, P78371, P49368, P48643, P40227, O00567, Q9H0D6	2077	38	11153	1.4130958112662495	1.0	0.6054900353882444	0.42707272304442717
REACTOME_PATHWAY	R-HSA-5620922~BBSome-mediated cargo-targeting to cilium	6	0.21897810218978103	0.4311982520936575	P50990, P17987, P50991, P78371, P49368, P48643	2077	23	11153	1.4008080216030647	1.0	0.8583956956627347	0.6054556900531561
REACTOME_PATHWAY	R-HSA-5620920~Cargo trafficking to the periciliary membrane	7	0.25547445255474455	0.9323740504287262	P50990, P17987, P50991, P78371, P49368, P48643, P36405	2077	51	11153	0.7370264427388674	1.0	1.0	0.9323740504287262

Annotation Cluster 34	Enrichment Score: 3.9932252525839957
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-5696398~Nucleotide Excision Repair	58	2.116788321167883	2.0430202802206844E-15	Q9Y265, P15927, P25490, P23193, Q15819, P52434, P52435, P51948, Q9UBW8, P63165, P62877, P62875, O15514, P30876, Q9UNS2, P60709, O96019, Q86WJ1, P19387, P19388, P35244, P35249, P35250, P24928, P62487, P35251, P41208, P61956, Q13098, Q9BT78, Q9UGN5, P27694, P28340, Q13619, Q9UNP9, O60306, P49916, P18858, P61088, Q16531, P62979, Q99627, Q93009, P09874, Q13620, Q9UMS4, P40938, P40937, P54727, P54725, P36954, P12004, P63279, P62987, Q9HCS7, Q9ULR0, Q9NRF9	2077	109	11153	2.8573056587438654	3.856914787547794E-12	2.1676220665418358E-14	1.5288975943189956E-14
REACTOME_PATHWAY	R-HSA-6781827~Transcription-Coupled Nucleotide Excision Repair (TC-NER)	43	1.5693430656934306	1.5612713611053517E-12	Q9BT78, P27694, P15927, P23193, P28340, Q13619, Q9UNP9, O60306, P52434, P52435, P49916, P18858, P51948, Q9UBW8, P62877, Q16531, P62979, Q99627, Q93009, P62875, O15514, Q13620, Q9UMS4, Q9UNS2, P30876, P40938, P40937, P19387, P35244, P19388, P35249, P12004, P36954, P35250, P24928, P62487, P35251, P62987, Q9HCS7, Q9ULR0, Q13098, Q9NRF9	2077	77	11153	2.998699422868898	3.0133218142935903E-9	1.2939120164353796E-11	9.126401690238151E-12
REACTOME_PATHWAY	R-HSA-6782210~Gap-filling DNA repair synthesis and ligation in TC-NER	38	1.3868613138686132	1.5973957657090529E-12	P27694, P15927, P23193, P28340, Q13619, Q9UNP9, O60306, P52434, P52435, P49916, P18858, P51948, P62877, Q16531, P62979, Q93009, P62875, O15514, Q13620, Q9UMS4, P30876, P40938, P40937, P19387, P35244, P19388, P35249, P12004, P36954, P35250, P24928, P62487, P35251, P62987, Q9HCS7, Q9ULR0, Q9NRF9	2077	63	11153	3.2389053197912134	3.082960553513203E-9	1.3181928305915306E-11	9.297662533742435E-12
GOTERM_BP_DIRECT	GO:0006260~DNA replication	44	1.6058394160583942	2.0100988765837744E-11	Q14566, P27694, O94761, P33316, P15927, P49321, P28340, P33992, O95251, P33993, P33991, P55209, Q96PZ2, P11387, Q04837, P18858, Q01105, Q16576, Q15004, P49736, Q7Z6E9, P46063, Q9BQ67, Q9UFC0, P40938, P40937, P39748, P35244, Q09028, P35249, Q08211, P35250, Q14181, Q08945, P35251, P08651, P24941, P06493, Q92900, Q13111, Q13112, Q9Y5B9, Q9NRF9, P29558	2654	109	19416	2.9531467129415185	1.1417385492595855E-7	3.171489338609955E-9	3.0380411076367547E-9
REACTOME_PATHWAY	R-HSA-6782135~Dual incision in TC-NER	36	1.313868613138686	1.0297447487522178E-10	P27694, P15927, P23193, P28340, Q13619, Q9UNP9, O60306, P52434, P52435, P51948, P62877, Q16531, P62979, Q93009, P62875, O15514, Q13620, Q9UMS4, P30876, P40938, P40937, P19387, P35244, P19388, P35249, P12004, P36954, P35250, P24928, P62487, P35251, P62987, Q9HCS7, Q9ULR0, Q9NRF9	2077	64	11153	3.020492296581608	1.987407995951429E-7	7.364581888298269E-10	5.194490177038965E-10
REACTOME_PATHWAY	R-HSA-69190~DNA strand elongation	23	0.8394160583941607	7.320783608174353E-10	P27694, Q14566, P49642, P15927, P40938, P40937, Q9BRT9, P28340, P33992, P39748, P33993, P35244, P33991, P35249, Q9BRX5, P12004, P35250, P18858, Q14181, P35251, P25205, P49643, P49736	2077	32	11153	3.8595179345209436	1.4129103103055485E-6	4.680938128273072E-9	3.301624925275983E-9
REACTOME_PATHWAY	R-HSA-6781823~Formation of TC-NER Pre-Incision Complex	30	1.094890510948905	2.2443213984958424E-9	Q9BT78, P23193, Q13619, Q9UNP9, O60306, P52434, P52435, P51948, Q9UBW8, P62877, Q16531, P62979, Q99627, Q93009, P62875, O15514, Q13620, Q9UMS4, Q9UNS2, P30876, P19387, P19388, P36954, P24928, P62487, P62987, Q9HCS7, Q9ULR0, Q13098	2077	52	11153	3.0979408170067777	4.331530916834581E-6	1.3801861848711694E-8	9.734922753985151E-9
REACTOME_PATHWAY	R-HSA-5696399~Global Genome Nucleotide Excision Repair (GG-NER)	40	1.4598540145985401	4.88521292115212E-9	Q9BT78, P27694, Q9UGN5, Q9Y265, P15927, P25490, P28340, Q13619, Q15819, P49916, P18858, P51948, Q9UBW8, P61088, P63165, P62877, Q16531, P62979, Q99627, P09874, Q13620, Q9UNS2, P40938, P60709, P40937, O96019, Q86WJ1, P54727, P35244, P54725, P35249, P12004, P35250, P63279, P35251, P62987, P41208, P61956, Q13098, Q9NRF9	2077	84	11153	2.557030515624642	9.428416473888923E-6	2.9205406039457408E-8	2.0599566559161567E-8
KEGG_PATHWAY	hsa03030:DNA replication	23	0.8394160583941607	8.696313341727455E-9	P27694, Q14566, P49642, P15927, P40938, P40937, P28340, P33992, P39748, P33993, P35244, P33991, P35249, P12004, P35250, Q04837, P18858, Q14181, P35251, P25205, P49643, P49736, Q9NRF9	1583	36	8865	3.577858496525584	2.9915273259684128E-6	1.1966127158216977E-7	9.426803662432561E-8
KEGG_PATHWAY	hsa03420:Nucleotide excision repair	30	1.094890510948905	2.1917258423270912E-7	P27694, P15927, P28340, Q13619, P52434, P52435, P18858, P51948, P62877, Q16531, P62875, O15514, Q13620, P30876, P40938, P40937, P19387, P54727, P35244, P19388, P54725, P35249, P12004, P36954, P35250, P24928, P62487, P35251, P41208, Q9NRF9	1583	63	8865	2.66672682970851	7.539253506461119E-5	2.432108676646837E-6	1.9159925911956183E-6
REACTOME_PATHWAY	R-HSA-69186~Lagging Strand Synthesis	15	0.5474452554744526	7.202585881170948E-7	P27694, P49642, P15927, P40938, P40937, P28340, P39748, P35244, P35249, P12004, P35250, P18858, Q14181, P35251, P49643	2077	20	11153	4.0273230621088105	0.0013891338347870041	3.769158085783496E-6	2.65851543906635E-6
REACTOME_PATHWAY	R-HSA-110320~Translesion Synthesis by POLH	14	0.5109489051094891	2.7397743238280443E-6	P27694, Q8TAT6, P15927, P40938, P40937, P35244, P35249, P12004, P35250, Q92890, P35251, P62987, P62979, P55072	2077	19	11153	3.956668271545498	0.0052738160329237616	1.3600267915969033E-5	9.592731694225698E-6
KEGG_PATHWAY	hsa03430:Mismatch repair	15	0.5474452554744526	5.119686374130498E-6	P27694, P15927, P40938, P40937, P28340, P35244, P52701, P35249, P12004, P35250, Q04837, P40692, P18858, P35251, P43246	1583	23	8865	3.6522563102529597	0.001759626659563862	5.0319203220025474E-5	3.964100021112471E-5
REACTOME_PATHWAY	R-HSA-110373~Resolution of AP sites via the multiple-nucleotide patch replacement pathway	16	0.583941605839416	1.0265248068647791E-5	P27694, Q9UGN5, P27695, P15927, P40938, P40937, P28340, P39748, P35244, P35249, P12004, P35250, P18858, P35251, P09874, Q9NRF9	2077	26	11153	3.304470204807229	0.019617061882404307	4.8943688939651566E-5	3.452164906048961E-5
REACTOME_PATHWAY	R-HSA-5696394~DNA Damage Recognition in GG-NER	20	0.7299270072992701	1.1523141033216604E-5	Q9BT78, Q13620, Q9UGN5, Q9UNS2, Q9Y265, P25490, P60709, O96019, Q13619, P54727, P54725, Q9UBW8, P62987, P62877, Q16531, P41208, P62979, Q99627, P09874, Q13098	2077	38	11153	2.826191622532499	0.021994309376239918	5.440387612503976E-5	3.8372904858779984E-5
REACTOME_PATHWAY	R-HSA-180786~Extension of Telomeres	24	0.8759124087591241	1.2700497485402296E-5	Q9NYB0, P27694, P49642, Q9Y265, P15927, P40938, P40937, P28340, P39748, P35244, P35249, P12004, O60832, P35250, Q9NY12, Q9NX24, P18858, Q14181, P35251, Q9NPE3, P24941, Q9Y230, P49643, Q15554	2077	51	11153	2.526947803676117	0.024214133584601005	5.9525875350271445E-5	4.198562518232507E-5
REACTOME_PATHWAY	R-HSA-5651801~PCNA-Dependent Long Patch Base Excision Repair	14	0.5109489051094891	1.4129147537868944E-5	P27694, P27695, P15927, P40938, P40937, P28340, P39748, P35244, P35249, P12004, P35250, P18858, P35251, Q9NRF9	2077	21	11153	3.5798427218744986	0.026900992796324852	6.606146221700952E-5	4.65953969650787E-5
REACTOME_PATHWAY	R-HSA-73893~DNA Damage Bypass	23	0.8394160583941607	1.4228217683165374E-5	Q13620, P27694, Q8TAT6, Q14258, P15927, P40938, P40937, P28340, Q13619, P35244, P35249, P12004, P35250, Q92890, P35251, P62987, P62877, Q16531, P62979, Q15004, P55072, Q14694, Q9NRF9	2077	48	11153	2.5730119563472957	0.027087039412982405	6.636398151254187E-5	4.680877411708029E-5
REACTOME_PATHWAY	R-HSA-110314~Recognition of DNA damage by PCNA-containing replication complex	17	0.6204379562043796	2.0069120761323606E-5	Q13620, P27694, P15927, P40938, P40937, P28340, Q13619, P35244, P35249, P12004, P35250, P35251, P62987, P62877, Q16531, P62979, Q9NRF9	2077	30	11153	3.0428663135933243	0.037993230796671607	9.183287248842626E-5	6.477284947138093E-5
REACTOME_PATHWAY	R-HSA-5696395~Formation of Incision Complex in GG-NER	21	0.7664233576642335	2.6639065679888073E-5	Q13620, P27694, Q9UGN5, P15927, Q13619, Q15819, Q86WJ1, P54727, P35244, P54725, P63279, P51948, P61088, P63165, P62987, P62877, Q16531, P41208, P62979, P61956, P09874	2077	43	11153	2.622442924163877	0.05011474090002954	1.2075125781188702E-4	8.516997055400835E-5
REACTOME_PATHWAY	R-HSA-5696397~Gap-filling DNA repair synthesis and ligation in GG-NER	15	0.5474452554744526	3.2335931799968105E-5	P27694, P15927, P40938, P40937, P28340, P35244, P35249, P12004, P35250, P49916, P18858, P35251, P62987, P62979, Q9NRF9	2077	25	11153	3.2218584496870486	0.06050178249579641	1.448739775075137E-4	1.021845455024514E-4
REACTOME_PATHWAY	R-HSA-5696400~Dual Incision in GG-NER	20	0.7299270072992701	4.50255179756871E-5	Q13620, P27694, Q9UGN5, P15927, P40938, P40937, P28340, Q13619, Q86WJ1, P35244, P35249, P12004, P35250, P35251, P62987, P62877, Q16531, P62979, P09874, Q9NRF9	2077	41	11153	2.6193971135667065	0.08323233778209627	1.9895715151270433E-4	1.4033124824459E-4
REACTOME_PATHWAY	R-HSA-110313~Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	19	0.6934306569343066	7.614352531369016E-5	P27694, Q8TAT6, Q14258, P15927, P40938, P40937, P28340, P35244, P35249, P12004, P35250, Q92890, P35251, P62987, P62979, Q15004, P55072, Q14694, Q9NRF9	2077	39	11153	2.616038912139057	0.13667373396641935	3.3115573734399936E-4	2.3357540873253604E-4
REACTOME_PATHWAY	R-HSA-110312~Translesion synthesis by REV1	11	0.40145985401459855	1.3044328649528122E-4	P35250, P27694, P15927, P40938, P40937, P35251, P62987, P35244, P62979, P35249, P12004	2077	16	11153	3.6917128069330767	0.22257800215298917	5.560397046851833E-4	3.921937223103157E-4
REACTOME_PATHWAY	R-HSA-174417~Telomere C-strand (Lagging Strand) Synthesis	17	0.6204379562043796	1.4296488424710935E-4	Q9NYB0, P27694, P49642, P15927, P40938, P40937, P28340, P39748, P35244, P35249, P12004, P35250, P18858, Q14181, P35251, P49643, Q15554	2077	34	11153	2.684882041405874	0.24114302044165337	6.054061216692284E-4	4.2701353584333976E-4
REACTOME_PATHWAY	R-HSA-69091~Polymerase switching	10	0.36496350364963503	2.132991751215001E-4	P35250, P49642, Q14181, P40938, P40937, P28340, P35251, P49643, P35249, P12004	2077	14	11153	3.8355457734369627	0.33748449550737025	8.76341930126844E-4	6.181137798201769E-4
REACTOME_PATHWAY	R-HSA-69109~Leading Strand Synthesis	10	0.36496350364963503	2.132991751215001E-4	P35250, P49642, Q14181, P40938, P40937, P28340, P35251, P49643, P35249, P12004	2077	14	11153	3.8355457734369627	0.33748449550737025	8.76341930126844E-4	6.181137798201769E-4
REACTOME_PATHWAY	R-HSA-5656169~Termination of translesion DNA synthesis	16	0.583941605839416	2.4318796199103603E-4	P27694, Q14258, P15927, P40938, P40937, P28340, P35244, P35249, P12004, P35250, P35251, P62987, P62979, Q15004, Q14694, Q9NRF9	2077	32	11153	2.684882041405874	0.3746287754992086	9.94906683484514E-4	7.017415343893879E-4
REACTOME_PATHWAY	R-HSA-5655862~Translesion synthesis by POLK	11	0.40145985401459855	2.639496762581806E-4	P35250, P27694, P15927, P40938, P40937, P35251, P62987, P35244, P62979, P35249, P12004	2077	17	11153	3.47455323005466	0.39919816123698126	0.0010707706404507284	7.55250964419416E-4
REACTOME_PATHWAY	R-HSA-5656121~Translesion synthesis by POLI	11	0.40145985401459855	2.639496762581806E-4	P35250, P27694, P15927, P40938, P40937, P35251, P62987, P35244, P62979, P35249, P12004	2077	17	11153	3.47455323005466	0.39919816123698126	0.0010707706404507284	7.55250964419416E-4
REACTOME_PATHWAY	R-HSA-69183~Processive synthesis on the lagging strand	10	0.36496350364963503	4.4515133679971824E-4	P27694, P49642, P18858, Q14181, P15927, P28340, P39748, P49643, P35244, P12004	2077	15	11153	3.579842721874499	0.5765557272493955	0.0017614492445906882	0.0012424100834451152
REACTOME_PATHWAY	R-HSA-73933~Resolution of Abasic Sites (AP sites)	17	0.6204379562043796	9.564845050820174E-4	P27694, Q9UGN5, P27695, P15927, P40938, P40937, P28340, P39748, P35244, P35249, P12004, P35250, P49916, P18858, P35251, P09874, Q9NRF9	2077	39	11153	2.340666395071788	0.8422744056681146	0.0036357708254200305	0.002564432865987614
GOTERM_CC_DIRECT	GO:0005663~DNA replication factor C complex	5	0.18248175182481752	0.001322944807102349	P35250, P40938, P40937, P35251, P35249	2712	5	20666	7.620206489675516	0.7875120897641872	0.008366732023295938	0.006636177194545838
REACTOME_PATHWAY	R-HSA-5358565~Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	9	0.3284671532846715	0.0014621392278148305	P27694, P40692, P18858, P15927, P28340, P35244, P43246, P52701, P12004	2077	14	11153	3.4519911960932665	0.9406316337495332	0.005377887331257976	0.00379320691101676
REACTOME_PATHWAY	R-HSA-69166~Removal of the Flap Intermediate	9	0.3284671532846715	0.0014621392278148305	P27694, P49642, Q14181, P15927, P28340, P39748, P49643, P35244, P12004	2077	14	11153	3.4519911960932665	0.9406316337495332	0.005377887331257976	0.00379320691101676
GOTERM_BP_DIRECT	GO:0006261~DNA-templated DNA replication	14	0.5109489051094891	0.002368109717295329	P27694, P40938, P40937, Q9BRT9, P28340, P35249, P35250, O14519, Q9NRL2, Q9BTE3, Q9NRG0, P35251, Q9BV38, Q9NRF9	2654	41	19416	2.4980609112797985	0.9999985827822548	0.051734089208605644	0.049557249891553405
REACTOME_PATHWAY	R-HSA-5358508~Mismatch Repair	9	0.3284671532846715	0.002624411103243202	P27694, P40692, P18858, P15927, P28340, P35244, P43246, P52701, P12004	2077	15	11153	3.221858449687049	0.9937286996335396	0.009384699704375228	0.0066193480048467425
REACTOME_PATHWAY	R-HSA-174411~Polymerase switching on the C-strand of the telomere	12	0.43795620437956206	0.004447005898175517	P35250, Q9NYB0, P49642, Q14181, P40938, P40937, P28340, P35251, P49643, Q15554, P35249, P12004	2077	26	11153	2.4783526536054223	0.9998162366659161	0.015416819370515122	0.010874007241140134
REACTOME_PATHWAY	R-HSA-176187~Activation of ATR in response to replication stress	15	0.5474452554744526	0.004751096886598891	P27694, Q14566, Q9HAW4, P15927, P40938, P40937, P33992, P33993, P35244, P33991, P35249, P35250, P24941, P25205, P49736	2077	37	11153	2.1769313849236815	0.9998980949542532	0.016353597304852866	0.0115347485909941
GOTERM_MF_DIRECT	GO:0098505~G-rich strand telomeric DNA binding	6	0.21897810218978103	0.007463665693031215	Q9NYB0, P22626, P27694, P15927, P09651, Q15554	2703	10	19208	4.263706992230855	0.9999995642476741	0.0906302262725219	0.08451094756767644
REACTOME_PATHWAY	R-HSA-5358606~Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	8	0.291970802919708	0.007719532374501746	P27694, P40692, P18858, P15927, P28340, P35244, P43246, P12004	2077	14	11153	3.06843661874957	0.9999996804974683	0.026014689380737994	0.018349045539391585
REACTOME_PATHWAY	R-HSA-174414~Processive synthesis on the C-strand of the telomere	9	0.3284671532846715	0.01526324530954399	Q9NYB0, P27694, P18858, P15927, P28340, P39748, P35244, Q15554, P12004	2077	19	11153	2.543572460279249	0.9999999999998718	0.04904047702617212	0.03458991699101317
KEGG_PATHWAY	hsa03410:Base excision repair	15	0.5474452554744526	0.017533753970894107	P09429, Q9UGN5, P27695, P40938, P40937, P28340, P39748, P35249, P12004, P35250, P49916, P18858, P35251, P09874, Q9NRF9	1583	44	8865	1.9091339803595018	0.9977235000140104	0.07539514207484466	0.05939559157640379
GOTERM_BP_DIRECT	GO:1900264~positive regulation of DNA-directed DNA polymerase activity	5	0.18248175182481752	0.02474964716853043	P35250, P40938, P40937, P35249, P12004	2654	9	19416	4.064305450891736	1.0	0.3256337158445217	0.31193187463204974
